,Unnamed: 0,html_url,number,labels,state,created_at,pull_request,comments,title,body,rel1,rel2,rel3,rel4,rel5,rel6,rel7,rel8,rel9,rel10
98,12,https://github.com/sloria/TextBlob/issues/110,110,[],open,2016-01-15 23:20:28+00:00,0,1,"tb.words and really large json blobs not returning, just hanging","Something is up I have some understood ""crap"" text.  I am using TextBlob to try to make some sense of it where I can, one of the stats I collect about the text is the number of TextBlob words, (len(tb.words)) Sometimes it will just lock my program up. Ideally I'd have a timeout period, or a ""this blob is to big, go away"" Locking up and freezing operations of the program is pretty much the worse case scenario.  

When it does lock, and I keyboard break it, the below traceback is always what I see.  I will try to identify some ""challenged data"" to put in. 

I don't expect this to be able to handle everything, but I do think some graceful options to pull out of situations would be desired and pythonic.  I would be interested in other's thoughts on the topic. 

 File ""./text_analysis.py"", line 336, in <module>
    main()
  File ""./text_analysis.py"", line 111, in main
    wrdcnt = len(tb.words)
  File ""/usr/lib/python2.7/site-packages/textblob/decorators.py"", line 24, in **get**
    value = obj.**dict**[self.func.**name**] = self.func(obj)
  File ""/usr/lib/python2.7/site-packages/textblob/blob.py"", line 611, in words
    return WordList(word_tokenize(self.raw, include_punc=False))
  File ""/usr/lib/python2.7/site-packages/textblob/tokenizers.py"", line 72, in word_tokenize
    for sentence in sent_tokenize(text))
  File ""/usr/lib/python2.7/site-packages/textblob/base.py"", line 64, in itokenize
    return (t for t in self.tokenize(text, _args, *_kwargs))
  File ""/usr/lib/python2.7/site-packages/textblob/decorators.py"", line 35, in decorated
    return func(_args, *_kwargs)
  File ""/usr/lib/python2.7/site-packages/textblob/tokenizers.py"", line 57, in tokenize
    return nltk.tokenize.sent_tokenize(text)
  File ""/usr/lib/python2.7/site-packages/nltk/tokenize/**init**.py"", line 89, in sent_tokenize
    return tokenizer.tokenize(text)
  File ""/usr/lib/python2.7/site-packages/nltk/tokenize/punkt.py"", line 1226, in tokenize
    return list(self.sentences_from_text(text, realign_boundaries))
  File ""/usr/lib/python2.7/site-packages/nltk/tokenize/punkt.py"", line 1274, in sentences_from_text
    return [text[s:e] for s, e in self.span_tokenize(text, realign_boundaries)]
  File ""/usr/lib/python2.7/site-packages/nltk/tokenize/punkt.py"", line 1265, in span_tokenize
    return [(sl.start, sl.stop) for sl in slices]
  File ""/usr/lib/python2.7/site-packages/nltk/tokenize/punkt.py"", line 1304, in _realign_boundaries
    for sl1, sl2 in _pair_iter(slices):
  File ""/usr/lib/python2.7/site-packages/nltk/tokenize/punkt.py"", line 310, in _pair_iter
    prev = next(it)
  File ""/usr/lib/python2.7/site-packages/nltk/tokenize/punkt.py"", line 1278, in _slices_from_text
    for match in self._lang_vars.period_context_re().finditer(text):
",0,0,0,0,0,0,0,0,0,0
99,14,https://github.com/sloria/TextBlob/issues/112,112,[],closed,2016-02-02 01:38:45+00:00,0,2,Is there a way to include punctuation into a tagged sentence tuple?,"Right now a tagged sentence does not contain punctuation:
`('Suddenly', u'RB'), ('she', u'PRP'), ('came', u'VBD'), ('upon', u'IN'), ('a', u'DT'), ('little', u'JJ'), ('table', u'NN')`

Is there a way to include punctuation?
",0,0,0,0,0,0,0,0,0,0
100,17,https://github.com/sloria/TextBlob/issues/116,116,[],open,2016-02-15 17:37:24+00:00,0,0,new CoNLL corpus training,"TextBlob's website says 

> ...and textblob.np_extractors.ConllExtractor, which uses the CoNLL 2000 corpus to train a tagger.`

Is there currently a plan to update the ConllExtractor, e.g. train it using [conll2012](http://conll.cemantix.org/2012/data.html)?
",0,0,0,1,0,0,0,0,0,0
101,19,https://github.com/sloria/TextBlob/issues/119,119,[],closed,2016-02-16 13:53:26+00:00,0,0,Language Detection is consistently returning None,"I am always getting None returned.
Here is my code:
`blob = TextBlob(text)`
`language_id = blob.detect_language()`
",0,0,0,0,0,0,0,0,0,0
102,20,https://github.com/sloria/TextBlob/issues/121,121,[],closed,2016-02-27 07:58:08+00:00,0,3,POS-tagging does not work in TextBlob,"I have read on [**textblob_aptagger**](github.com/sloria/textblob-aptagger) page that _""As of TextBlob 0.11.0, TextBlob uses NLTK's averaged perceptron tagger by default. This package is no longer necessary.""_

However if we check it: 

```
In [1]: import textblob as txt
In [2]: txt.taggers.
txt.taggers.BaseTagger txt.taggers.NLTKTagger txt.taggers.PatternTagger txt.taggers.absolute_import
```

There is no `PerceptronTagger`, unless it is `NLTKTagger`.
Can you please comment on this? 
Because now, when I explicitly do not use  **textblob_aptagger** package and attempt to pos-tag my text as:

```
blob = Blobber()
parsed_text = blob(text)
```

The application freezes and text never gets pos-tagged.

_UPDATED:_
Ah, I found it in nltk, `from nltk.tag.perceptron import PerceptronTagger`
However when I use it with **textblob**:

```
from nltk.tag.perceptron import PerceptronTagger
nltk_tagger = PerceptronTagger()
blob = Blobber(pos_tagger=nltk_tagger)
parsed_text = blob(text)
```

This code freezes the application as well.
Here is a trace:

```
Traceback (most recent call last):
  File ""/usr/lib/python2.7/threading.py"", line 801, in __bootstrap_inner
    self.run()
  File ""/usr/lib/python2.7/threading.py"", line 754, in run
    self.__target(*self.__args, **self.__kwargs)
  File ""/home/tastyminerals/dev/nn-search2/nn-search2/model.py"", line 143, in process_text
    blob = Blobber(pos_tagger=nltk_tagger)
  File ""/usr/lib/python2.7/site-packages/textblob/blob.py"", line 733, in __init__
    parser, classifier)
  File ""/usr/lib/python2.7/site-packages/textblob/blob.py"", line 306, in _initialize_models
    BaseTagger, BaseBlob.pos_tagger)
  File ""/usr/lib/python2.7/site-packages/textblob/blob.py"", line 290, in _validated_param
    .format(name=name, cls=base_class_name))
ValueError: pos_tagger must be an instance of BaseTagger
```
",0,0,0,0,0,0,0,0,0,0
103,22,https://github.com/sloria/TextBlob/issues/124,124,[],closed,2016-04-19 13:53:28+00:00,0,5,Error when importing textblob,"Hey,
Using windows 10
I've install textblob using ""py -m pip install textblob"".
I can import textblob, or from textblob import blob,word
But i cant: from textblobl import Textblob.
The error i get is:
Traceback (most recent call last):
  File ""<pyshell#5>"", line 1, in <module>
    from textblob import Textblob
ImportError: cannot import name 'Textblob'

Thanks.
",0,0,0,0,0,0,0,0,0,0
104,23,https://github.com/sloria/TextBlob/issues/125,125,[],closed,2016-05-04 07:24:47+00:00,0,2,Inaccurate result,"So when I want to evaluate ""Thank you for all your hard work"", using the sentiment.polarity method returns a negative value!
I'm assuming that ""hard"" is the reason for that.
",0,0,0,0,0,0,0,0,0,0
105,25,https://github.com/sloria/TextBlob/issues/127,127,[],closed,2016-05-13 04:32:11+00:00,0,1,Import failed TextBlob in hexchat,"hexchat (2.12.0, Fedora 23 x64) crashes when trying to load TextBlob:

try on hexchat:

`/py exec from textblob import TextBlob`
",0,0,0,0,0,0,0,0,0,0
106,26,https://github.com/sloria/TextBlob/issues/128,128,[],open,2016-05-16 11:36:17+00:00,0,4,Accuracy of Naive Bayes classifier,"Hi,
    Does anyone know how to get the accuracy, precision, recall and most informative features of Naive Bayes Classifier which is already trained using movie corpus data.

Thank you
",0,0,0,0,0,0,0,0,0,0
107,27,https://github.com/sloria/TextBlob/issues/129,129,"[{'id': 45792776, 'node_id': 'MDU6TGFiZWw0NTc5Mjc3Ng==', 'url': 'https://api.github.com/repos/sloria/TextBlob/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb', 'default': True, 'description': None}]",open,2016-05-18 00:08:49+00:00,0,1,Feature Request: Incorporating syntaxnet,"Thanks all, love the tool. 

Would be interested to see what it can incorporate from syntaxnet:

[http://googleresearch.blogspot.com.au/2016/05/announcing-syntaxnet-worlds-most.html](http://googleresearch.blogspot.com.au/2016/05/announcing-syntaxnet-worlds-most.html)
",0,0,0,0,0,0,0,0,0,0
108,28,https://github.com/sloria/TextBlob/issues/130,130,[],open,2016-05-27 01:26:26+00:00,0,1,Sentence Boundary,"Am struggling with sentence boundaries in textblob.  Have put a bunch of examples below where the sentences are incorrectly classified - some of the other text systems do better than textblob, none of them are very good.

What is the best way to look at fixing this (happy to help)? Should I be working on punk / NLTK and then letting the changes filter through to textblob or is this something that can be done at the textblob level? 

Thanks

```
import textblob as tb

sampletext = """"""Lets confuse the sentence finder in 2016.We will do this by not leaving a gap between sentences in 2016. If I leave a gap its OK in 2016.
If I have a new line its ok as well
     """"""

sampleblob = tb.TextBlob(sampletext)
print (sampleblob.sentences)
print ('-'*70)

sampletext = """"""Lets confuse the sentence finder with headings

Even If I Capitalise Differently

OR IF I USE ALL CAPS







Or if I leave heaps of lines

It thinks that its all one sentence
     """"""

sampleblob = tb.TextBlob(sampletext)
print (sampleblob.sentences)
print ('-'*70)



sampletext = """"""Lets see if we can confuse the sentence finder:

     *  with bullets

     * Should be OK if we have a full stop.

     * Or a question mark ?

     * but what if we leave off punctuation

     * That seems to confuse it. Having multiple sentences. In one bullet. Is not too bad.
     """"""

sampleblob = tb.TextBlob(sampletext)
print (sampleblob.sentences)
print ('-'*70)

sampletext = """"""Lets see if we can confuse the sentence finder:

     i)  with bullets

     ii) Should be OK if we have a full stop.

     iii) Or a question mark ?

     iv) but what if we leave off punctuation

     v) That seems to confuse it. Having multiple sentences. In one bullet. Is not too bad.
     """"""

sampleblob = tb.TextBlob(sampletext)
print (sampleblob.sentences)
print ('-'*70)

sampletext = """"""Lets see if we can confuse the sentence finder:

     i.  with bullets

     ii. Should be OK if we have a full stop.

     iii. Or a question mark ?

     iv. but what if we leave off punctuation

     v. That seems to confuse it. Having multiple sentences. In one bullet. Is not too bad.
     """"""

sampleblob = tb.TextBlob(sampletext)
print (sampleblob.sentences)
print ('-'*70)


sampletext = """"""Lets see if we can confuse the sentence finder:

     1.  with bullets

     2. Should be OK if we have a full stop.

     3. Or a question mark ?

     4. but what if we leave off punctuation

     5. That seems to confuse it. Having multiple sentences. In one bullet. Is not too bad.
     """"""

sampleblob = tb.TextBlob(sampletext)
print (sampleblob.sentences)
```
",0,0,0,0,0,0,0,0,0,0
109,32,https://github.com/sloria/TextBlob/issues/137,137,[],closed,2016-09-01 13:14:47+00:00,0,20,Language Detection Not Working (HTTP Error 503: Service Unavailable),"from textblob import TextBlob
txt = u""Test Language Detection""
b = TextBlob(txt)
b.detect_language()

It is giving ""HTTPError: HTTP Error 503: Service Unavailable""

Python Version: 2.7.6
TextBlob Version: 0.11.1
OS: Ubuntu 14.04 LTS & CentOS 6.8
",0,0,0,0,0,0,0,0,0,0
110,34,https://github.com/sloria/TextBlob/issues/140,140,[],open,2016-09-30 03:50:26+00:00,0,2,train the classifier with words instead of sentences,"Sir, with due respect, I would like to ask you that instead of training the classifier with sentences, is it possible to do so with words. Like:

train = [
    ('rest, motion, length, mass, time, space, inertia, moment, momentum, impulse, torque','physics'),
     ('heart, liver, kidney, germ, disease, brain, stomach, leg, palpitation, cardiac, blood','physics')
]
",0,0,0,0,0,0,0,0,0,0
111,35,https://github.com/sloria/TextBlob/issues/141,141,[],closed,2016-11-08 12:58:43+00:00,0,1,HTTP Error 503: Service Unavailable,I am using this service(TextBlob version 0.11.1) an year ago. But facing 503 error code in response from last few days. Please tell either the service is down or my IP address is blocked or the free version of this service is no longer available. Thanks  ,0,0,0,0,0,0,0,0,0,0
112,38,https://github.com/sloria/TextBlob/issues/144,144,[],closed,2016-12-07 19:07:03+00:00,0,2,Saving Naive Bayes Classifier,"Hi!

Does anyone know if there is a way to save a Naive Bayes Classifier (like to a file)? I have a static training set, so it would be great if I didn't have to recreate the same classifier every time the program runs.

Thanks!  ",0,0,0,0,0,0,0,0,0,0
113,39,https://github.com/sloria/TextBlob/issues/145,145,[],closed,2016-12-16 09:00:36+00:00,0,1,Stemming within textblob,"Hello,

I'm new to using this package so I'm sorry if I'm missing something obvious here.

From what I can see, textblob is able to do lemmitization using NLTK's lemmatizer but it is not able to do the same with stemming.

There are times when stemming is the preferred way to go over lemmitization.  Is there a reason this was not included or would this be a valid feature request?",0,0,1,1,0,0,0,0,0,0
114,44,https://github.com/sloria/TextBlob/issues/153,153,[],closed,2017-02-19 07:28:07+00:00,0,3,How to remove stop words in TextBlobs?,"I am doing text classification using TextBlob. I am giving the training dataset through a JSON file. But I'm finding difficulty in removing stop words. Please help.
[tb.txt](https://github.com/sloria/TextBlob/files/785642/tb.txt)

",0,0,0,0,0,0,0,0,0,0
115,45,https://github.com/sloria/TextBlob/issues/154,154,[],closed,2017-02-22 07:40:22+00:00,0,1,How to extract the named entity from the text,"I need to find the named entity or entity from the text. But i did not find anything related in the docs.
I got a something from the textblob library

`
from polyglot.text import Text
blob = """"""The Israeli Prime Minister Benjamin Netanyahu has warned that Iran poses a ""threat to the entire world"".""""""
text = Text(blob)

text = Text(blob, hint_language_code='en')

print text.entities
[I-ORG([u'Israeli']), I-PER([u'Benjamin', u'Netanyahu']), I-LOC([u'Iran'])]
`
This is using the polyglot. Is any way to find entites using the textblob library ?",0,0,0,0,0,0,0,0,0,0
116,47,https://github.com/sloria/TextBlob/issues/156,156,"[{'id': 45792776, 'node_id': 'MDU6TGFiZWw0NTc5Mjc3Ng==', 'url': 'https://api.github.com/repos/sloria/TextBlob/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb', 'default': True, 'description': None}, {'id': 58187449, 'node_id': 'MDU6TGFiZWw1ODE4NzQ0OQ==', 'url': 'https://api.github.com/repos/sloria/TextBlob/labels/please-help', 'name': 'please-help', 'color': '009800', 'default': False, 'description': None}]",closed,2017-03-08 10:00:35+00:00,0,1,Trukish Language Support,Is this library compatible with turkish or how it can be applied on a turkish text?,0,0,0,0,0,0,0,0,0,0
117,49,https://github.com/sloria/TextBlob/issues/158,158,[],open,2017-04-20 16:04:32+00:00,0,3,Preserving contractions,"Is there any to preserve contractions when using TextBlob?

For example I'd like to do something like:

```
text = 'I don't like it.""
TextBlob.words
```

and have `['I', ""don't"", 'like', 'it']` instead of `['I', 'do', ""n't"", 'like', 'it]`

I'm not aware of any tokenisers that will do this and I don't feel anything I can hack together will be good enough.",0,0,0,0,0,0,0,0,0,0
118,50,https://github.com/sloria/TextBlob/issues/159,159,[],open,2017-04-28 10:38:43+00:00,0,0,Can TextBlob work with arbitrary NLTK corpus ?,I am using NLTK with NaiveBayes analyzer. This uses Movie corpus. Can i make it use some other NLTK corpus ?,0,0,0,0,0,0,0,1,0,0
119,51,https://github.com/sloria/TextBlob/issues/160,160,[],closed,2017-04-28 16:17:49+00:00,0,9,MissingCorpusError while lemmatize,"I tried to run some code with lemmatization. 
It was not expected that pos_tags are not ready to be used for lemmatization.
Here is my code:
```
text = ""They told us to duck""

blob = TextBlob(text)

for word, pos in blob.pos_tags:
    w = Word(word)
    print(""{w}: {p}"".format(w=w.lemmatize(pos), p=pos))
```

So, I catch an error: 
> File ""/usr/local/lib/python3.6/site-packages/textblob/decorators.py"", line 38, in decorated
>     raise MissingCorpusError()
> 
> MissingCorpusError: 
> Looks like you are missing some required data for this feature.
> 
> To download the necessary data, simply run
> 
>     python -m textblob.download_corpora
> 
> or use the NLTK downloader to download the missing data: http://nltk.org/data.html
> If this doesn't fix the problem, file an issue at https://github.com/sloria/TextBlob/issues.

I don't understand how this thing are connected.
But solution is to convert tags (ps) to appropriate wordnet format here - ```w.lemmatize(ps)```
Here is example on [SO](http://stackoverflow.com/a/25544239)
",0,0,0,0,0,0,0,0,0,0
120,54,https://github.com/sloria/TextBlob/issues/165,165,[],closed,2017-05-24 13:06:19+00:00,0,1,Bio NLP extension for textblob,Any bioNLP extension and corpus to work with TextBlob?,0,0,1,0,0,0,0,1,0,0
121,55,https://github.com/sloria/TextBlob/issues/166,166,[],closed,2017-05-31 15:51:44+00:00,0,0,TextBlob object is not using explicitly specified tokenizer when tagging method is called,"I was trying to use TextBlob object with explicitly passed WordPunctTokenizer from nltk. Tokens property is returned as expected. Yet when calling tags or pos_tags properties, the object falls back to using a simple WordTokenizer before tagging as specified in NLTKTagger code:
https://github.com/sloria/TextBlob/blob/dev/textblob/en/taggers.py#L33",0,0,0,0,0,0,0,0,0,0
122,56,https://github.com/sloria/TextBlob/issues/168,168,[],open,2017-06-06 08:07:06+00:00,0,0,Performance issue in 'NLTKClassifier' constructor,"When a NLTKClassifier is initialized and `basic_extractor` used as the default extractor,the `word_features` in the same training data set will always be re-extracted in the loop of `self.train_features = [(self.extract_features(d), c) for d, c in self.train_set] ` ",0,0,0,0,0,0,0,0,0,0
123,57,https://github.com/sloria/TextBlob/issues/169,169,[],open,2017-06-22 09:38:38+00:00,0,1,Persisting a classifier including its model,"Hi,

in my scenario I'd like to use an existing model inside a textblob classifier potentially from many places.

How can i persist an existing classifier?

Kind regards,

Daniel",0,0,0,0,0,0,0,0,0,0
124,58,https://github.com/sloria/TextBlob/issues/171,171,[],open,2017-07-24 09:29:30+00:00,0,10,Translation API returned the input string unchanged for some languages,"Hi, 

I am facing a problem in with language translation. When I give 1000 Mandarin comments it translates it to English. When I give 200 mixed content of English, German,  Spanish and Mandarin it gives me  ""raise NotTranslated('Translation API returned the input string unchanged""

Can any one please help me on this.",0,0,0,0,0,0,0,0,0,0
125,61,https://github.com/sloria/TextBlob/issues/174,174,[],closed,2017-09-26 10:34:41+00:00,0,1,How to save training data and use it again?,How do i save the training model and use it again  for NaiveByes classification ?,0,0,0,0,0,0,0,0,0,0
126,62,https://github.com/sloria/TextBlob/issues/175,175,[],closed,2017-09-26 13:25:06+00:00,0,5,classifier size is too large ,"Hi , I am saving classifier using pickle . and loading the pickle while classifying new messages 
Pickle loading takes a lot of time to load as the size is too large (148 mb) for only 1000 messages for training
here is the sample code 

 ```
if os.path.isfile('textclassifier.pickle'):
     print('in')
     f=  open('textclassifier.pickle', 'rb')
     cl = pickle.load(f)
     f.close()
else:
     print('out')
     with open('train.csv', 'r') as fp:
        cl = NaiveBayesClassifier(fp, format=""csv"")
     f = open('textclassifier.pickle', 'wb')
     pickle.dump(cl,f)
     f.close()
```",0,0,0,0,0,0,0,0,0,0
127,65,https://github.com/sloria/TextBlob/issues/180,180,[],open,2017-11-08 13:06:13+00:00,0,3,Analysing big  text reviews  is too slow ,"Someone help me on this 
# tr = is the CSV data with 38932 lines
# I am trying to analyze sentiment in those reviews but it's taking almost 38 hrs in I7  6Gb Ram, hp envy 
# even I tried to spiting  the data and threading, this also didn't work

`c = [ ]
print('underthe training')
v = 0

for i in tr :
    
    temp = re.sub('[^\w\s'+'.'+']', '', i)     #this for cleaning unwanted char
     
    #I am facing the probelm here 
    hol = TextBlob(temp, analyzer = NaiveBayesAnalyzer()) 
    

 
    t = [temp, hol.sentiment.classification]
    c.append(t)
    v=v+1
    print(v)`
@sloria 
@textblob",0,0,0,0,0,0,0,0,0,0
128,66,https://github.com/sloria/TextBlob/issues/181,181,[],open,2017-11-28 20:50:27+00:00,0,0,"""n't"" is not recognized as a negation when using unicode strings","Sentimental analysis on English text in python3 does not considered `n't` suffix as negation. The problem lies in [_text.py:273-274](https://github.com/sloria/TextBlob/blob/7763b312da1e8d8e106db0b1a73de5d2b4e71e6a/textblob/_text.py#L273) where non-unicode quotes are surrounded with spaces and split `n't` into `n ' t`, what makes further analysis discard those characters as meaningless.   
I'm not providing a pull request for that issue because I don't know whether:
- it is assumed that English sentences should be passes as non-unicode strings and must be converted (then whole unicode characters handling is not needed), or
- lines 273 and 274 are not needed, or
- there should be another characters in those lines, or
- spaced should be added around ascii quotes but `n't` should have special handling. 
 
I provide full test case below.


Test case:
`from textblob import TextBlob`
`assert(all(map((lambda c: ord(c) <= 0x7F), ""It isn't great"")))`
`w1 = TextBlob(""It is great "")`
`w2 = TextBlob(""It isn't great "")`
`w3 = TextBlob(""It is not great "")`
`print(w1.sentiment)`
`print(w2.sentiment)`
`print(w3.sentiment)`

Output:
`Sentiment(polarity=0.8, subjectivity=0.75)`
`Sentiment(polarity=0.8, subjectivity=0.75)`
`Sentiment(polarity=-0.4, subjectivity=0.75)`


Expected output:
`Sentiment(polarity=0.8, subjectivity=0.75)`
`Sentiment(polarity=-0.4, subjectivity=0.75)`
`Sentiment(polarity=-0.4, subjectivity=0.75)`

",0,0,0,0,0,0,0,0,0,0
129,72,https://github.com/sloria/TextBlob/issues/191,191,[],open,2018-01-28 05:32:30+00:00,0,2,evaluating speed / memory per annotator ,"Hey there, 

I need to evaluate the (max) memory usage and annotation speed, for the following annotators: 
- Tokenization into words 
- Tokenization into sentences 
- Part-of-speech tagging
- Lemmatization 

(And if these exist: 
- Named Entity Recognition 
- Shallow Parsing )

Given current examples, it seems that the code processes everything at once. Is it possible to make things lazy? (i.e. things get annotated / loaded, only if they are requested). ",0,0,0,0,0,0,0,0,0,0
130,73,https://github.com/sloria/TextBlob/issues/193,193,[],closed,2018-02-06 14:12:44+00:00,0,1,"Word(""Address"").singularize()","The result would be `addres`?

But it seems that [pattern](https://github.com/clips/pattern) and [inflect](https://github.com/pwdyson/inflect.py) get the same result.

Is it the limitation of NLP? (I am not familiar with it.)
",0,0,0,0,0,0,0,0,0,0
131,76,https://github.com/sloria/TextBlob/issues/200,200,[],closed,2018-03-25 13:30:31+00:00,0,0,Issues with CSV files,"http://textblob.readthedocs.io/en/dev/classifiers.html#classifying-textblobs

I was following this documentation and trying to do a program:

```
from textblob import TextBlob
from textblob.classifiers import NaiveBayesClassifier

with open('spam_ham.csv','r') as data:
    cl = NaiveBayesClassifier(data)

    text = input(""Enter the text to classify"")
    res = cl.classify(text)
    print(res)
    res_percentage = cl.classify(text)
    print(""\n"")
    print(round(res_percentage(""ham""),2) )
```
But it throws a wierd error .Can you help?

Traceback (most recent call last):
  File ""tasker.py"", line 26, in <module>
    cl = NaiveBayesClassifier(data)
  File ""/home/kurianbenoy/.local/share/virtualenvs/spamfilter-FctIeh0_/lib/python3.5/site-packages/textblob/classifiers.py"", line 205, in __init__
    super(NLTKClassifier, self).__init__(train_set, feature_extractor, format, **kwargs)
  File ""/home/kurianbenoy/.local/share/virtualenvs/spamfilter-FctIeh0_/lib/python3.5/site-packages/textblob/classifiers.py"", line 139, in __init__
    self._word_set = _get_words_from_dataset(self.train_set)  # Keep a hidden set of unique words.
  File ""/home/kurianbenoy/.local/share/virtualenvs/spamfilter-FctIeh0_/lib/python3.5/site-packages/textblob/classifiers.py"", line 63, in _get_words_from_dataset
    return set(all_words)
  File ""/home/kurianbenoy/.local/share/virtualenvs/spamfilter-FctIeh0_/lib/python3.5/site-packages/textblob/classifiers.py"", line 62, in <genexpr>
    all_words = chain.from_iterable(tokenize(words) for words, _ in dataset)
ValueError: not enough values to unpack (expected 2, got 0)


",0,0,0,0,0,0,0,0,0,0
132,77,https://github.com/sloria/TextBlob/issues/201,201,[],open,2018-03-27 04:56:53+00:00,0,1,Lemmatize error: MissingCorpusError,"I have a list of (word, pos_tag) pairs and would like to lemmatize the word using textblob.lemmatize.

  ```
  wds=[
         [('This', ''), ('is', 'v'), ('the', ''), ('first', 'a'), ('sentences', 'n')],
         [('This', ''), ('is', 'v'), ('the', ''), ('second', 'a'), ('one', '')]
        ]

    lem_wds_2=[[Word(wd).lemmatize(pos) for wd, pos in item] for item in wds]
```
Above code raise following error:
```
MissingCorpusError: 
Looks like you are missing some required data for this feature.

To download the necessary data, simply run

    python -m textblob.download_corpora

or use the NLTK downloader to download the missing data: http://nltk.org/data.html
If this doesn't fix the problem, file an issue at https://github.com/sloria/TextBlob/issues.
```",0,0,0,0,0,0,0,0,0,0
133,78,https://github.com/sloria/TextBlob/issues/202,202,[],closed,2018-04-04 17:28:23+00:00,0,1,Portuguese Language Support,"I'd like to analyze the sentiment in brazilian tweets. TextBlob has anyone method to analyze direct in Portuguese or I need to translate?

In this moment, I'm doing with this code:

def analize_sentiment(tweet):
    analysis = TextBlob(tweet)
    if analysis.detect_language() != 'en':
        analysis = TextBlob(str(analysis.translate(to='en')))
        return analysis.sentiment.polarity
    else:
        return analysis.sentiment.polarity

Thanks",0,0,0,0,0,0,0,0,0,0
134,80,https://github.com/sloria/TextBlob/issues/204,204,[],open,2018-04-13 02:42:59+00:00,0,1,Expected string or bytes-like object,"there is a strange problem occurs that when I run the below code:
 
from textblob import TextBlob as tb
from textblob_aptagger import PerceptronTagger

tags = tb(content, pos_tagger=self.ap_tagger).tags

the ""content""  is extracted from a text file, It will return the Expected string or bytes-like object error, and my text file has 10 lines, 8 line will return this error, I also checked the error and I have found the ""content"" transform the TextBlob.textblob.sentence Object.",0,0,0,0,0,0,0,0,0,0
135,81,https://github.com/sloria/TextBlob/issues/205,205,[],open,2018-04-17 06:09:03+00:00,0,1,how to train large dataset in textblob,"I have a data set that contains 10,000 reviews and I put into the train data array with the proper classification. 
When I am trying to run NaiveBayesClassifier on this data set then it took more than 12GB RAM memory to generate the classifier model. So, here my question is for this such large data-set is there any best way to train the data? Sample source code is given below:

content = []
with open('Reviews.txt') as f: 
        lines = f.readlines()
for line in lines: 
    line = line[:-1]
    content.append((line, 'neg')) 

cl = NaiveBayesClassifier(content)
blob = TextBlob(""The beer is good. But the hangover is horrible."", classifier=cl)
print(blob.classify())

Thanks in advance.

Nahida

",0,0,1,0,0,0,0,0,0,0
136,85,https://github.com/sloria/TextBlob/issues/212,212,[],open,2018-06-05 17:51:57+00:00,0,1,Is it possible to extract custom entity ?,"I am working with a chatbot application. i would like to extract custom entity ( Slot / Entity )
custom entity from user's input.
For ex:  we can define a custom entity as Car Type. 
If user says "" I own a Mercedes Benz car"" . The machine will get Car Type as Mercedes Benz. And If user says ""I own a car"" , machine can validate that the ""car type"" is missing.

",0,0,0,0,0,0,0,0,0,0
137,86,https://github.com/sloria/TextBlob/issues/213,213,[],closed,2018-06-13 14:44:06+00:00,0,3,MemoryError,"I have trained my model using textblob with almost 2000 of news headlines. I got this error:
MemoryError
Please help to solve this problem.",0,0,0,0,0,0,0,0,0,0
138,93,https://github.com/sloria/TextBlob/issues/232,232,[],closed,2018-10-11 06:11:32+00:00,0,0,quickstart.rst doctest is failing because of updated translations,"It looks like the another failing translation test needs to be updated again. 

Failing test:

```
File ""quickstart.rst"", line 218, in default
Failed example:
    en_blob.translate(to='es')
Expected:
    TextBlob(""Simple es mejor que complejo."")
Got:
    TextBlob(""Lo simple es mejor que lo complejo."")
```
Code in question:

```
>>> en_blob = TextBlob(u'Simple is better than complex.')
>>> en_blob.translate(to='es')
TextBlob(""Simple es mejor que complejo."")
```
The [current Google Translate result](https://translate.google.com/#auto/es/Simple%20is%20better%20than%20complex.) for the query is ""Lo simple es mejor que lo complejo.""
![temp](https://user-images.githubusercontent.com/6425402/46783593-ae5e7780-ccdf-11e8-97ca-58b841a5e744.png)",0,0,0,0,0,0,0,0,0,0
139,96,https://github.com/sloria/TextBlob/issues/239,239,[],closed,2018-12-12 09:38:18+00:00,0,1,URLError: <urlopen error [Errno 101] Network is unreachable>,URLError: <urlopen error [Errno 101] Network is unreachable>,0,0,0,0,0,0,0,0,0,0
140,97,https://github.com/sloria/TextBlob/issues/240,240,[],closed,2018-12-13 13:54:29+00:00,0,3,No module named 'textblob',"Hi there,
I am a starter of Python and I would like to use 'textblob'. I am a MacOS High Sierra user.
What I tried is to install textblob on a new anaconda environment  by `conda install -c conda-forge textblob`  and `conda install -c conda-forge/label/gcc7 textblob`. It gets installed and then I check on the conda list and textblob is there. However, when I am running `from textblob import TextBlob` on Python I get an error:  **No module named 'textblob'**
How can I resolve this? Thank you in advance",0,0,1,0,0,1,0,0,1,0
141,101,https://github.com/sloria/TextBlob/issues/267,267,[],open,2019-05-22 17:08:34+00:00,0,0,Center word with negative polarity,"Hello,

Why does the word have negative polarity. ? ",0,0,0,0,0,0,0,0,0,0
142,103,https://github.com/sloria/TextBlob/issues/271,271,[],open,2019-06-17 06:47:42+00:00,0,1,Implement progress bar when training classifier,I am training both a Naive Bayes Classifier as well as a Decision Tree classifier using TextBlob and they take a few minutes to train. I think it would be quite informative to implement a progress bar (e.g. using tqdm) so that the developer can keep track of the model being trained.,0,0,0,0,0,0,0,0,0,0
