,html_url,number,labels,state,created_at,pull_request,comments,title,body,rel1,rel2,rel3,rel4,rel5,rel6,rel7,rel8,rel9,rel10
18,https://github.com/nltk/nltk/issues/1279,1279,[],closed,2016-01-29 18:56:00+00:00,,8,OSError when downloading/unzipping NLTK data (Python 3.5.1),"I'm getting an OSError when I try to download data via the NLTK command line interface. This occurs when unzipping `corpora/panlex_lite.zip`

Running NLTK 3.1 on Python 3.5.1 (Python installed via Homebrew, NLTK installed via pip) on Mac OS X 10.11.3

Tried running `python3 -m nltk.downloader all` as suggested on http://www.nltk.org/data.html

```
sandip ~> python3 -m nltk.downloader all
[nltk_data] Downloading collection 'all'
[nltk_data]    | 
[nltk_data]    | Downloading package abc to /Users/sandip/nltk_data...
[nltk_data]    |   Package abc is already up-to-date!
[nltk_data]    | Downloading package alpino to
[nltk_data]    |     /Users/sandip/nltk_data...
[nltk_data]    |   Package alpino is already up-to-date!
[nltk_data]    | Downloading package biocreative_ppi to
[nltk_data]    |     /Users/sandip/nltk_data...
[nltk_data]    |   Package biocreative_ppi is already up-to-date!
[nltk_data]    | Downloading package brown to
[nltk_data]    |     /Users/sandip/nltk_data...
[nltk_data]    |   Package brown is already up-to-date!
[nltk_data]    | Downloading package brown_tei to
[nltk_data]    |     /Users/sandip/nltk_data...
[nltk_data]    |   Package brown_tei is already up-to-date!
[nltk_data]    | Downloading package cess_cat to
[nltk_data]    |     /Users/sandip/nltk_data...
[nltk_data]    |   Package cess_cat is already up-to-date!
[nltk_data]    | Downloading package cess_esp to
[nltk_data]    |     /Users/sandip/nltk_data...
[nltk_data]    |   Package cess_esp is already up-to-date!
[nltk_data]    | Downloading package chat80 to
[nltk_data]    |     /Users/sandip/nltk_data...
...
[nltk_data]    | Downloading package panlex_lite to
[nltk_data]    |     /Users/sandip/nltk_data...
[nltk_data]    |   Unzipping corpora/panlex_lite.zip.
Traceback (most recent call last):
  File ""/usr/local/Cellar/python3/3.5.1/Frameworks/Python.framework/Versions/3.5/lib/python3.5/runpy.py"", line 170, in _run_module_as_main
    ""__main__"", mod_spec)
  File ""/usr/local/Cellar/python3/3.5.1/Frameworks/Python.framework/Versions/3.5/lib/python3.5/runpy.py"", line 85, in _run_code
    exec(code, run_globals)
  File ""/usr/local/lib/python3.5/site-packages/nltk/downloader.py"", line 2267, in <module>
    halt_on_error=options.halt_on_error)
  File ""/usr/local/lib/python3.5/site-packages/nltk/downloader.py"", line 664, in download
    for msg in self.incr_download(info_or_id, download_dir, force):
  File ""/usr/local/lib/python3.5/site-packages/nltk/downloader.py"", line 543, in incr_download
    for msg in self.incr_download(info.children, download_dir, force):
  File ""/usr/local/lib/python3.5/site-packages/nltk/downloader.py"", line 529, in incr_download
    for msg in self._download_list(info_or_id, download_dir, force):
  File ""/usr/local/lib/python3.5/site-packages/nltk/downloader.py"", line 572, in _download_list
    for msg in self.incr_download(item, download_dir, force):
  File ""/usr/local/lib/python3.5/site-packages/nltk/downloader.py"", line 549, in incr_download
    for msg in self._download_package(info, download_dir, force):
  File ""/usr/local/lib/python3.5/site-packages/nltk/downloader.py"", line 638, in _download_package
    for msg in _unzip_iter(filepath, zipdir, verbose=False):
  File ""/usr/local/lib/python3.5/site-packages/nltk/downloader.py"", line 2039, in _unzip_iter
    outfile.write(contents)
OSError: [Errno 22] Invalid argument
```
",,,,1,,,,,,
55,https://github.com/nltk/nltk/issues/1340,1340,[],closed,2016-03-23 17:00:09+00:00,,0,Problem with lazy corpus loading in CHILDES?,"I would expect the following to display the beginning of the list fairly quickly:

``` py
>>> from nltk.corpus.reader.childes import CHILDESCorpusReader
>>> childes = CHILDESCorpusReader('/Users/nschneid/nltk_data/corpora/childes/data-xml/Eng-USA', '.*.xml')
>>> childes.tagged_words()
```

But it hangs, suggesting that it's trying to load the entire corpus. Is there a more efficient way to implement this?
",,,,1,,,,,,
89,https://github.com/nltk/nltk/issues/1400,1400,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2016-05-18 09:56:39+00:00,,1,Perceptron data loading issue with UNC paths,"Hi,

We're storing our data under an UNC path (i.e. our NLTK_DATA is on the lines of \\mypath.com\nltkdata), and this causes the following error on data loading for tag/perceptron.py. All other data loading seems to be fine (e.g. chunk/__init__.py has no problems).

We've been tweaking perceptron.py a little to debug, so the line numbers are a little off. We're currently using this alteration which is working:

`AP_MODEL_LOC = 'taggers/averaged_perceptron_tagger/'+PICKLE`

Traceback as follows:

```
Traceback (most recent call last):
 File "".\test_parser.py"", line 20, in <module>
   parsed = parser.parse(data['text'])
 File ""C:\Users\mike\Project\parser.py"", line 50, in parse
   tagged_sentences = [nltk.pos_tag(sentence) for sentence in tokenized_sentences]
 File ""C:\Users\mike\Project\lib\site-packages\nltk\tag\__init__.py"", line 110, in pos_tag
   tagger = PerceptronTagger()
 File ""C:\Users\mike\Project\lib\site-packages\nltk\tag\perceptron.py"", line 143, in __init__
   self.load(AP_MODEL_LOC)
 File ""C:\Users\mike\Project\lib\site-packages\nltk\tag\perceptron.py"", line 211, in load
   self.model.weights, self.tagdict, self.classes = load(loc)
 File ""C:\Users\mike\Project\lib\site-packages\nltk\data.py"", line 800, in load
   opened_resource = _open(resource_url)
 File ""C:\Users\mike\Project\lib\site-packages\nltk\data.py"", line 921, in _open
   return find(path_, ['']).open()
 File ""C:\Users\mike\Project\lib\site-packages\nltk\data.py"", line 640, in find
   raise LookupError(resource_not_found)
LookupError:
**********************************************************************
 Resource u'/C:/Users/mike/Project/mypath.com/nltkdata/taggers/averaged
 _perceptron_tagger/averaged_perceptron_tagger.pickle' not found.
 Please use the NLTK Downloader to obtain the resource:  >>>
 nltk.download()
 Searched in:
   - u''
**********************************************************************
```

Cheers,
Mike
",,,,1,,,,,,
297,https://github.com/nltk/nltk/issues/1791,1791,[],closed,2017-07-27 04:45:49+00:00,,5,NlTK downloading corpus using nltk.download() giving 403 error,"I've tried downloading punkt corpus using nltk.download() as well as manually from http://www.nltk.org/nltk_data/ both are giving me a 403 forbidden, Varnish cache server error.",,,,1,,,,,,
300,https://github.com/nltk/nltk/issues/1794,1794,"[{'id': 14019200, 'node_id': 'MDU6TGFiZWwxNDAxOTIwMA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/good%20first%20issue', 'name': 'good first issue', 'color': '02e10c', 'default': True, 'description': ''}, {'id': 81645781, 'node_id': 'MDU6TGFiZWw4MTY0NTc4MQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/language-model', 'name': 'language-model', 'color': 'd4c5f9', 'default': False, 'description': ''}, {'id': 112364689, 'node_id': 'MDU6TGFiZWwxMTIzNjQ2ODk=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/enhancement', 'name': 'enhancement', 'color': '006b75', 'default': True, 'description': None}, {'id': 416522805, 'node_id': 'MDU6TGFiZWw0MTY1MjI4MDU=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nice%20idea', 'name': 'nice idea', 'color': 'fef2c0', 'default': False, 'description': None}]",closed,2017-07-27 16:44:18+00:00,,1,Adding appropriate message for nltk.download when loading pre-trained models,"Following up on #1787, it would be great if the users download specific corpora / models instead of abusing nltk.download('all').

@alexisdimi gave a good suggestion to warn the user with the appropriate package to download when an error is raised at model/data loading.

For the various model, the message would have to be added when the error is raised while loading the model. 

To start off, these should be the more popular models that users might load

 - `punkt` / `sent_tokenize`:  https://github.com/nltk/nltk/blob/develop/nltk/tokenize/__init__.py#L84
 - `pos_tag`: https://github.com/nltk/nltk/blob/develop/nltk/tag/__init__.py#L84
 - `ne_chunk`: https://github.com/nltk/nltk/blob/develop/nltk/chunk/__init__.py

Additionally, a quick search on https://github.com/nltk/nltk/search?utf8=%E2%9C%93&q=%22from+nltk.data+import+load%22&type= reveal several more.",,,,1,,,,,,
490,https://github.com/nltk/nltk/issues/2112,2112,"[{'id': 14019200, 'node_id': 'MDU6TGFiZWwxNDAxOTIwMA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/good%20first%20issue', 'name': 'good first issue', 'color': '02e10c', 'default': True, 'description': ''}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 718741986, 'node_id': 'MDU6TGFiZWw3MTg3NDE5ODY=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/stanford%20api', 'name': 'stanford api', 'color': 'f4473a', 'default': False, 'description': None}]",open,2018-09-10 07:50:26+00:00,,6,CoreNLPParser tag() should allow properties overloading,"With the current `CoreNLPParser.tag()`, the ""retokenization"" by Stanford CoreNLP is unexpected:

```python
>>> from nltk.parse.corenlp import CoreNLPParser
>>> ner_tagger = CoreNLPParser(url='http://localhost:9000', tagtype='ner')
>>> sent = ['my', 'phone', 'number', 'is', '1111', '1111', '1111']
>>> ner_tagger.tag(sent)
[('my', 'O'),
 ('phone', 'O'),
 ('number', 'O'),
 ('is', 'O'),
 ('1111\xa01111\xa01111', 'NUMBER')]
```

The expected behavior should be:

```python
>>> from nltk.parse.corenlp import CoreNLPParser
>>> ner_tagger = CoreNLPParser(url='http://localhost:9000', tagtype='ner')
>>> sent = ['my', 'phone', 'number', 'is', '1111', '1111', '1111']
>>> ner_tagger.tag(sent)
[('my', 'O'), ('phone', 'O'), ('number', 'O'), ('is', 'O'), ('1111', 'DATE'), ('1111', 'DATE'), ('1111', 'DATE')]
```

Proposed solution is to allow `properties` arguments overloading for `.tag()` and `.tag_sents()`, i.e. at https://github.com/nltk/nltk/blob/develop/nltk/parse/corenlp.py#L348 and by default use `properties = {'tokenize.whitespace':'true'}` because we are concatenating the tokens by spaces in `tag_sents()`.

```python

    def tag_sents(self, sentences, properties=None):
        """"""
        Tag multiple sentences.

        Takes multiple sentences as a list where each sentence is a list of
        tokens.

        :param sentences: Input sentences to tag
        :type sentences: list(list(str))
        :rtype: list(list(tuple(str, str))
        """"""
        # Converting list(list(str)) -> list(str)
        sentences = (' '.join(words) for words in sentences)
        if properties == None:
            properties = {'tokenize.whitespace':'true'}
        return [sentences[0] for sentences in self.raw_tag_sents(sentences, properties)]

    def tag(self, sentence, properties=None):
        """"""
        Tag a list of tokens.

        :rtype: list(tuple(str, str))

        >>> parser = CoreNLPParser(url='http://localhost:9000', tagtype='ner')
        >>> tokens = 'Rami Eid is studying at Stony Brook University in NY'.split()
        >>> parser.tag(tokens)
        [('Rami', 'PERSON'), ('Eid', 'PERSON'), ('is', 'O'), ('studying', 'O'), ('at', 'O'), ('Stony', 'ORGANIZATION'),
        ('Brook', 'ORGANIZATION'), ('University', 'ORGANIZATION'), ('in', 'O'), ('NY', 'O')]

        >>> parser = CoreNLPParser(url='http://localhost:9000', tagtype='pos')
        >>> tokens = ""What is the airspeed of an unladen swallow ?"".split()
        >>> parser.tag(tokens)
        [('What', 'WP'), ('is', 'VBZ'), ('the', 'DT'),
        ('airspeed', 'NN'), ('of', 'IN'), ('an', 'DT'),
        ('unladen', 'JJ'), ('swallow', 'VB'), ('?', '.')]
        """"""
        return self.tag_sents([sentence], properties)[0]

    def raw_tag_sents(self, sentences, properties=None):
        """"""
        Tag multiple sentences.

        Takes multiple sentences as a list where each sentence is a string.

        :param sentences: Input sentences to tag
        :type sentences: list(str)
        :rtype: list(list(list(tuple(str, str)))
        """"""
        default_properties = {'ssplit.isOneSentence': 'true',
                              'annotators': 'tokenize,ssplit,' }

        default_properties.update(properties or {})

        # Supports only 'pos' or 'ner' tags.
        assert self.tagtype in ['pos', 'ner']
        default_properties['annotators'] += self.tagtype
        for sentence in sentences:
            tagged_data = self.api_call(sentence, properties=default_properties)
            yield [[(token['word'], token[self.tagtype]) for token in tagged_sentence['tokens']]
                    for tagged_sentence in tagged_data['sentences']]
```

That should enforce the list of string tokens input by the users. 

Details on https://stackoverflow.com/questions/52250268/why-do-corenlp-ner-tagger-and-ner-tagger-join-the-separated-numbers-together

If we allow the `.tag()` to overload the properties before the `raw_tag_sents`, that'll also allow users to easily handle cases like #1876 ",,,,1,,,,,,
505,https://github.com/nltk/nltk/issues/2134,2134,[],closed,2018-10-01 13:47:36+00:00,,2,WordNetError when loading lemmas with numeric values >= 10,"Since at least NLTK 3.3 running the below code  results in the error shown below.

```python
>>> from nltk.corpus import wordnet as wn
>>> wn.lemma('jump.v.11.jump')
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/home/fabian/venv/lib/python3.6/site-packages/nltk/corpus/reader/wordnet.py"", line 1272, in lemma
    raise WordNetError('no lemma %r in %r' % (lemma_name, synset_name))
nltk.corpus.reader.wordnet.WordNetError: no lemma '.jump' in 'jump.v.1'
```

I have reproduced it inside a clean venv with the latest nltk commit (https://github.com/nltk/nltk/commit/b991f244558154d09041d5a62b0c0e55faaab802 at the time of writing) on ubuntu 16.04 with python 3.6.5 and verified this bug does not happen with NLTK version 3.2.2

Based on experimentation I believe this bug affects all lemmas where the number XX (as in  jump.v.XX.jump) is 10 or above.",,,,1,,,,,,
544,https://github.com/nltk/nltk/issues/2212,2212,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 1032922666, 'node_id': 'MDU6TGFiZWwxMDMyOTIyNjY2', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nltk_data', 'name': 'nltk_data', 'color': 'ed6fd1', 'default': False, 'description': ''}]",open,2019-01-09 02:01:25+00:00,,4,Error loading home: Package 'home' not found in index and nltk.data.path becomes empty,"I want to use `nltk.pos_tag`, and I have downloaded `punkt` and `averaged_perceptron_tagger`. My codes work fine on MacOS. Then I copy my `nltk_data` folder to another linux and configure the nltk.data.path. When I run the same codes again, the `nltk.word_tokenize` can work fine but `nltk.post_tag` triggers an error 
```
LookupError:
**********************************************************************
  Resource \u001b[93mhome\u001b[0m not found.
  Please use the NLTK Downloader to obtain the resource:
  \u001b[31m>>> import nltk
  >>> nltk.download('home')
  \u001b[0m
  Attempted to load \u001b[93m/home/admin/work/nltk_data.zip/nltk_data/taggers/averaged_perceptron_tagger/averaged_perceptron_tagger.pickle\u001b[0m
  Searched in:
    - u''
**********************************************************************
```
However, when I try to run `nltk.download('home')`, I have another error:
```
Error loading home: Package 'home' not found in index
```
And I feel very strange the search path becomes empty.
Anyone can give me some suggestions?",,,,1,,,,,,
608,https://github.com/nltk/nltk/issues/2308,2308,"[{'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}, {'id': 1032922666, 'node_id': 'MDU6TGFiZWwxMDMyOTIyNjY2', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nltk_data', 'name': 'nltk_data', 'color': 'ed6fd1', 'default': False, 'description': ''}]",closed,2019-05-24 00:07:14+00:00,,3,"Error Downloading Punkt ""W/python.stderr: [nltk_data] Error loading punkt: <urlopen error [Errno 7] No address     [nltk_data]     associated with hostname>""","I am using the module chaquopy to use python on android and am trying to install nltk dependencies. Upon calling the nltk.download(""punkt"") I get the following error:

```
W/python.stderr: [nltk_data] Error loading punkt: <urlopen error [Errno 7] No address
    [nltk_data]     associated with hostname>
```

I was unable to find an error matching here or on stackoverflow.",,,,1,,,,,,
758,https://github.com/nltk/nltk/issues/2591,2591,[],closed,2020-08-31 08:14:52+00:00,,0,Error in downloading ,"![WhatsApp Image 2020-08-31 at 12 46 26 PM](https://user-images.githubusercontent.com/65659281/91697813-5c52c380-eb8f-11ea-8e2b-1986ab534cfa.jpeg)
Trying to download stopwards from nltk , I used
import nltk
nltk.download()
I'm getting this error how to resolve this?",,,,1,,,,,,
661,https://github.com/nltk/nltk/issues/2421,2421,[],open,2019-09-26 05:44:49+00:00,,1,Cannot get WordNet synsets for English without lemmatization,"Querying wordnet with `wordnet.synsets()` will lemmatize the query word, but only for English. While this is useful for many applications, sometimes I do not want such lemmatization. For instance, I have dictionary forms for multiple languages (from, e.g., Swadesh lists) and I want to detect differences in polysemy between languages, but the lemmatization inflates the apparent polysemy for English. There appears to be no way (in the public API) to do an English query without lemmatization.

For example:

```python
>>> wn.synsets('eyeglasses')
[Synset('spectacles.n.01'), Synset('monocle.n.01')]
>>> wn.synsets('eyeglasses')[0].lemma_names()
['spectacles', 'specs', 'eyeglasses', 'glasses']
>>> wn.synsets('eyeglasses')[1].lemma_names()
['monocle', 'eyeglass']
```

The second synset (`monocle.n.01`) was found because 'eyeglass' appears in its lemmas, but not 'eyeglasses', which is only in the first synset. Sometimes specifying the POS can help, as with 'scissors' and 'scissor.v.01', but not always (as with 'eyeglasses' above, both are 'n'). I end up needing to write a wrapper like this:

```python
def synsets(lemma, pos=None, lang='eng', check_exceptions=True):
    results = wn.synsets(lemma,
                         pos=pos,
                         lang=lang,
                         check_exceptions=check_exceptions)
    if lang == 'eng':
        results = [ss for ss in results if lemma in ss.lemma_names()]
    return results
```

Am I missing something or is this currently the best way around the issue?",,1,1,,,,,,,
209,https://github.com/nltk/nltk/issues/1641,1641,[],closed,2017-02-28 18:43:03+00:00,,0,Non-English lemmas containing capital letters cannot be looked up using wordnet.lemmas() or wordnet.synsets(),"This is an existing bug that I stumbled across while using the German WordNet from the EOMW via my custom-WordNet loading code in my unmerged PR at https://github.com/nltk/nltk/pull/1621. (It's dramatically more serious for German, since all nouns in German are capitalised and so a huge fraction of the language doesn't work, but it also affects the existing OMW WordNets with support built into NLTK.)

Consider the synset representing London, England. While the synset name is in lowercase, its lemmas are capitalised in both the English WordNet...

```
>>> london_synset = wn.synset('london.n.01')
>>> london_synset.definition()
'the capital and largest city of England; located on the Thames in southeastern England; financial and industrial and cultural center'
>>> london_synset.lemmas()
[Lemma('london.n.01.London'), Lemma('london.n.01.Greater_London'), Lemma('london.n.01.British_capital'), Lemma('london.n.01.capital_of_the_United_Kingdom')]
```

... and also in the French WordNet:

```
>>> london_synset.lemmas(lang='fra')
[Lemma('london.n.01.Grand_Londres'), Lemma('london.n.01.Hellgate:_London'), Lemma('london.n.01.London'), Lemma('london.n.01.Londres')]
```

But when using the English WordNet, I can look up the synset (or an individual `Lemma`) by lemma by passing in 'London' in whatever capitalisation I like:

```
>>> wn.synsets('London')
[Synset('london.n.01'), Synset('london.n.02')]
>>> wn.synsets('london')
[Synset('london.n.01'), Synset('london.n.02')]
>>> wn.synsets('lOnDoN')
[Synset('london.n.01'), Synset('london.n.02')]
>>> wn.lemmas('london')
[Lemma('london.n.01.London'), Lemma('london.n.02.London')]
>>> wn.lemmas('London')
[Lemma('london.n.01.London'), Lemma('london.n.02.London')]
>>> wn.lemmas('LoNdoN')
[Lemma('london.n.01.London'), Lemma('london.n.02.London')]
```

In non-English, on the other hand, it is impossible to look up this synset by lemma, because the first line of `wn.synsets()` coerces the `lemma` passed in to lowercase, and that lemma is then used as a key to look up the synset in a lemma-to-synset dictionary in which `Londres` is *capitalised*.

```
>>> wn.synsets('Londres', lang='fra')
[]
>>> wn.synsets('londres', lang='fra')
[]
>>> wn.lemmas('londres', lang='fra')
[]
>>> wn.lemmas('Londres', lang='fra')
[]
```

(Contrast this with lemmas that are lowercased in the French WordNet's tab file; they can be looked up regardless of how the `lemma` passed to `synsets()` is capitalised:

```
>>> wn.synsets('calin', lang='fra')
[Synset('cuddlesome.s.01')]
>>> wn.synsets('cAlIn', lang='fra')
[Synset('cuddlesome.s.01')]
```

)

To match the English behaviour, the behaviour of `synsets()` for non-English WordNets should be adjusted so that the lookup is properly case-insensitive. This was probably the intent of coercing the given `lemma` to lowercase before doing the lookup, but fails if the `Lemma` to be looked up is spelt with a capital letter in the actual WordNet data.",,,1,,,,,,,
305,https://github.com/nltk/nltk/issues/1801,1801,[],closed,2017-08-02 23:31:10+00:00,,1,'EnglishStemmer' has no attribute 'stematize',"So I'm trying to use the `SnowballStemmer` and I'm getting this error. From the Python 3.6.2 REPL:

```python
>>>from nltk.stem import SnowballStemmer
>>>stemmer = SnowballStemmer('english')

Traceback (most recent call last):
  File ""<input>"", line 1, in <module>
  File ""/virtualenvpath/python3.6/site-packages/nltk/stem/snowball.py"", line 93, in __init__
    self.stem = self.stemmer.stematize
AttributeError: 'EnglishStemmer' object has no attribute 'stematize'
```

I've tried with spanish, german and danish at it throws the same error with the corresponding stemmer class.

This is taken right from the NLTK Docs page. Is this a bug or I am missing something? ",,,1,,,,,,,
474,https://github.com/nltk/nltk/issues/2089,2089,"[{'id': 112364689, 'node_id': 'MDU6TGFiZWwxMTIzNjQ2ODk=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/enhancement', 'name': 'enhancement', 'color': '006b75', 'default': True, 'description': None}, {'id': 718744080, 'node_id': 'MDU6TGFiZWw3MTg3NDQwODA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/wordnet', 'name': 'wordnet', 'color': '3861d1', 'default': False, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2018-08-21 06:02:51+00:00,,0,`wordnet.ic()` does not support non-English corpus,"I was trying to creates an information content lookup dictionary from a Japanese corpus.(KNBC)
```python
import nltk
nltk.download('wordnet')
nltk.download('knbc')
nltk.download('omw')

from nltk.corpus import wordnet as wn

# I had to HACK the 'lang' param into nltk source code, to support Japanese 
knbc_ic = wn.ic(knbc, False, 0.0, lang='jpn')
```
the bug rooted here (should be `self.synsets(ww, lang=lang)` ):
 
https://github.com/nltk/nltk/blob/378fee689b493edc197282444efe8300a936db79/nltk/corpus/reader/wordnet.py#L1907",,,1,,,,,,,
713,https://github.com/nltk/nltk/issues/2517,2517,"[{'id': 1350810881, 'node_id': 'MDU6TGFiZWwxMzUwODEwODgx', 'url': 'https://api.github.com/repos/nltk/nltk/labels/invalid', 'name': 'invalid', 'color': 'cecece', 'default': True, 'description': ''}]",closed,2020-03-21 21:04:41+00:00,,0,"Currently, NLTK pos_tag only supports English and Russian (i.e. lang='eng' or lang='rus')","Can anyone know that how to address this issue? btw, I have update the nltk package, thanks in advance.",,,1,,,,,,,
9,https://github.com/nltk/nltk/issues/1258,1258,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2016-01-20 10:33:09+00:00,,1,Potential wordnet lemmatization issue,"I am not sure if its an issue with wordnet corpus or with nltk or my way of using it, but I've found one case where I am not getting expected result:
~/nltk_data/corpora/wordnet/noun.exc contain this line:
antae anta

where (according to wikipedia) anta is singular and antae plural.
yet this code:

from nltk.stem import WordNetLemmatizer
wnl = WordNetLemmatizer()
print(wnl.lemmatize('antae'))

prints antae, not anta.
same goes for antalkalies -> antalkali
but antefixa -> antefix works fine.

Is it a bug (and where?) or I am wrong expecting it to be lemmatized this way?
",,1,,,,,,,,
173,https://github.com/nltk/nltk/issues/1575,1575,"[{'id': 23593492, 'node_id': 'MDU6TGFiZWwyMzU5MzQ5Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': None}, {'id': 25396640, 'node_id': 'MDU6TGFiZWwyNTM5NjY0MA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/book', 'name': 'book', 'color': 'e102d8', 'default': False, 'description': None}, {'id': 29356472, 'node_id': 'MDU6TGFiZWwyOTM1NjQ3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/admin', 'name': 'admin', 'color': '444444', 'default': False, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}]",closed,2017-01-03 12:42:21+00:00,,8,stem_word and lower case stem output in v3.2.2,"Hi,

Just wanted to confirm the following things affected by the recent upgrade to v3.2.2:
- There is no `stem_word` function in `PorterStemmer()`. I had to replace it with `stem()`
- Unlike before, `stem` returns lower case of a word e.g. `stem` for `Stemming` (http://text-processing.com/demo/stem/ is the same as before).

Cheers,
Ehsan",,1,,,,,,,,
183,https://github.com/nltk/nltk/issues/1600,1600,[],closed,2017-01-20 18:40:40+00:00,,5,"3.2.2 stemming ""oed"" crashes","```
from nltk.stem.porter import *
stemmer = PorterStemmer()
stemmer.stem(""oed"")
```

--> crash

The problem is a vowel suffixed by ""ed"" or ""ing"". It works in 3.2.1

python version: 3.5.2",,1,,,,,,,,
